,hu_xing,area,chao_xiang,other,lou_cen,lei_xin,dan_jia,zong_jia
2681,2室1厅 ,68.6,南, 精装 , 低楼层(共22层) , 1999年建 ,"63,375元/平",435
2682,1室1厅 ,67.4,南, 精装 , 低楼层(共21层) , 2005年建 ,"47,316元/平",319
2683,2室2厅 ,100.7,东南, 精装 , 低楼层(共25层) , 2002年建 ,"57,475元/平",579
2684,2室1厅 ,82.4,东南, 简装 , 顶层(共25层) , 2000年建 ,"70,329元/平",580
2685,1室1厅 ,74.7,西南, 精装 , 中楼层(共20层) , 2008年建 ,"51,619元/平",386
2686,2室1厅 ,81.0,南北, 精装 , 中楼层(共9层) , 2001年建 ,"103,517元/平",839
2687,2室1厅 ,125.2,东南, 精装 , 中楼层(共30层) , 2004年建 ,"66,263元/平",830
2688,1室1厅 ,49.6,南, 其他 , 中楼层(共18层) , 1995年建 ,"78,550元/平",390
2689,1室1厅 ,62.1,北, 精装 , 低楼层(共27层) , 2002年建 ,"75,302元/平",468
2690,2室1厅 ,49.6,南北, 简装 , 中楼层(共6层) , 1993年建 ,"99,960元/平",496
2691,2室1厅 ,90.1,南北, 精装 , 中楼层(共6层) , 2003年建 ,"38,603元/平",348
2692,2室1厅 ,76.9,南北, 简装 , 6层 , 1996年建 ,"56,943元/平",438
2693,2室1厅 ,64.9,南北, 简装 , 低楼层(共6层) , 1989年建 ,"35,242元/平",229
2694,1室1厅 ,59.3,南, 精装 , 低楼层(共18层) , 2004年建 ,"77,455元/平",460
2695,2室1厅 ,62.3,东南, 毛坯 , 中楼层(共13层) , 1994年建 ,"88,957元/平",555
2696,2室1厅 ,74.1,东南, 精装 , 中楼层(共16层) , 1988年建 ,"174,090元/平",1290
2697,2室1厅 ,80.9,南北, 其他 , 中楼层(共10层) , 2010年建 ,"39,526元/平",320
2698,2室1厅 ,94.3,南北, 精装 , 高楼层(共8层) , 2011年建 ,"65,190元/平",615
2699,2室1厅 ,70.4,西南, 精装 , 低楼层(共6层) , 1999年建 ,"99,206元/平",699
2700,1室1厅 ,42.3,南, 精装 , 高楼层(共6层) , 1986年建 ,"94,362元/平",400
2701,1室1厅 ,42.4,南, 精装 , 顶层(共6层) , 1994年建 ,"106,008元/平",450
2702,2室1厅 ,68.1,南, 其他 , 6层 , 2002年建 ,"24,964元/平",170
2703,2室1厅 ,65.4,南北, 简装 , 高楼层(共6层) , 1997年建 ,"35,589元/平",233
2704,1室1厅 ,52.1,东, 精装 , 高楼层(共16层) , 2012年建 ,"93,421元/平",487
2705,2室2厅 ,82.0,南, 精装 , 低楼层(共18层) , 2014年建 ,"43,765元/平",359
2706,1室1厅 ,32.8,西, 简装 , 中楼层(共4层) , 2000年建 ,"47,156元/平",155
2707,2室1厅 ,89.5,南, 精装 , 高楼层(共28层) , 2012年建 ,"42,751元/平",383
2708,2室1厅 ,69.6,南北, 精装 , 顶层(共6层) , 1997年建 ,"38,484元/平",268
2709,2室1厅 ,81.4,南, 精装 , 顶层(共22层) , 2015年建 ,"67,510元/平",550
2710,1室1厅 ,66.8,南, 精装 , 高楼层(共18层) , 2006年建 ,"73,160元/平",489
2711,2室1厅 ,62.3,南北, 精装 , 6层 , 1995年建 ,"94,367元/平",588
2712,2室1厅 ,59.8,南, 简装 , 低楼层(共18层) , 1984年建 ,"100,335元/平",600
2713,2室1厅 ,65.3,东西, 精装 , 中楼层(共11层) , 1994年建 ,"89,923元/平",588
2714,2室1厅 ,93.1,南北, 简装 , 28层 , 2014年建 ,"67,533元/平",629
2715,2室1厅 ,67,南北, 精装 , 低楼层(共6层) , 1993年建 ,"62,687元/平",420
2716,2室1厅 ,75.2,南, 精装 , 高楼层(共18层) , 2015年建 ,"43,837元/平",330
2717,2室1厅 ,96.8,东南, 精装 , 低楼层(共28层) , 2004年建 ,"88,676元/平",859
2718,2室1厅 ,64.9,南北, 简装 , 低楼层(共6层) , 1989年建 ,"35,242元/平",229
2719,1室1厅 ,81.9,西南, 精装 , 中楼层(共21层) , 2008年建 ,"67,139元/平",550
2720,2室1厅 ,49.6,南北, 简装 , 中楼层(共6层) , 1993年建 ,"99,960元/平",496
2721,2室1厅 ,83.7,南北, 精装 , 中楼层(共6层) , 2003年建 ,"42,493元/平",356
2722,2室1厅 ,67.1,南北, 精装 , 高楼层(共6层) , 1996年建 ,"56,607元/平",380
2723,1室0厅 ,42.5,南, 精装 , 高楼层(共18层) , 2005年建 ,"78,026元/平",332
2724,2室1厅 ,94.2,南北, 精装 , 高楼层(共6层) , 2000年建 ,"48,302元/平",455
2725,2室1厅 ,70.9,西南, 简装 , 中楼层(共28层) , 2009年建 ,"52,981元/平",376
2726,1室0厅 ,35.0,东, 精装 , 高楼层(共28层) , 2004年建 ,"76,989元/平",270
2727,2室1厅 ,63.5,南, 精装 , 高楼层(共13层) , 1998年建 ,"61,398元/平",390
2728,2室1厅 ,98.8,南, 精装 , 中楼层(共11层) , 2010年建 ,"27,933元/平",276
2729,3室1厅 ,63.8,东西北, 简装 , 中楼层(共6层) , 1980年建 ,"100,173元/平",640
2730,2室1厅 ,94.3,南北, 精装 , 高楼层(共8层) , 2011年建 ,"65,190元/平",615
2731,2室2厅 ,75.7,南, 简装 , 中楼层(共16层) , 2014年建 ,"34,715元/平",263
2732,2室1厅 ,80.1,南北, 简装 , 低楼层(共7层) , 2005年建 ,"63,172元/平",506
2733,2室1厅 ,105.4,东, 精装 , 24层 , 2002年建 ,"58,791元/平",620
2734,1室1厅 ,80.7,南, 精装 , 低楼层(共23层) , 2007年建 ,"104,090元/平",840
2735,2室1厅 ,70.4,西南, 精装 , 低楼层(共6层) , 1999年建 ,"99,206元/平",699
2736,2室1厅 ,62.3,东南, 毛坯 , 中楼层(共13层) , 1994年建 ,"88,957元/平",555
2737,2室1厅 ,74.1,东南, 精装 , 中楼层(共16层) , 1988年建 ,"174,090元/平",1290
2738,2室1厅 ,80.9,南北, 其他 , 中楼层(共10层) , 2010年建 ,"39,526元/平",320
2739,2室1厅 ,90.0,南北, 简装 , 低楼层(共11层) , 2008年建 ,"55,322元/平",498
2740,2室1厅 ,111.3,东, 精装 , 高楼层(共28层) , 2004年建 ,"86,965元/平",968
2741,1室0厅 ,52.4,南, 简装 , 中楼层(共18层) , 2016年建 ,"30,344元/平",159
2742,2室1厅 ,79.9,南北, 简装 , 中楼层(共30层) , 2016年建 ,"36,041元/平",288
2743,1室1厅 ,64.4,东, 精装 , 22层 , 2009年建 ,"38,647元/平",249
2744,1室1厅 ,73.7,东南, 简装 , 高楼层(共22层) , 2007年建 ,"92,191元/平",680
2745,1室1厅 ,67.1,东, 简装 , 高楼层(共25层) , 2000年建 ,"73,771元/平",495
2746,2室1厅 ,102.6,南北, 简装 , 中楼层(共20层) , 2007年建 ,"51,652元/平",530
2747,1室1厅 ,63.7,西, 精装 , 24层 , 2003年建 ,"57,708元/平",368
2748,2室1厅 ,77.0,东西, 简装 , 高楼层(共16层) , 2003年建 ,"99,637元/平",768
2749,1室1厅 ,58.9,东西, 简装 , 中楼层(共6层) , 2005年建 ,"39,838元/平",235
2750,2室2厅 ,96.0,西北, 精装 , 26层 , 2005年建 ,"70,812元/平",680
2751,3室1厅 ,89.3,南北, 精装 , 高楼层(共24层) , 2013年建 ,"49,133元/平",439
2752,1室1厅 ,61.4,南北, 精装 , 中楼层(共24层) , 2006年建 ,"75,709元/平",465
2753,2室1厅 ,55.9,南北, 简装 , 中楼层(共6层) , 1996年建 ,"65,237元/平",365
2754,2室1厅 ,56.4,南北, 简装 , 顶层(共6层) , 1996年建 ,"54,011元/平",305
2755,2室1厅 ,56.6,南, 精装 , 低楼层(共16层) , 1986年建 ,"91,873元/平",520
2756,1室1厅 ,45.3,北, 精装 , 高楼层(共24层) , 2005年建 ,"115,843元/平",525
2757,2室1厅 ,88.5,南北, 精装 , 低楼层(共15层) , 2010年建 ,"36,925元/平",327
2758,2室1厅 ,85.9,南北, 简装 , 中楼层(共11层) , 2005年建 ,"50,960元/平",438
2759,2室2厅 ,79.6,西, 精装 , 低楼层(共28层) , 2012年建 ,"45,552元/平",363
2760,2室1厅 ,52.8,东南, 精装 , 低楼层(共14层) , 1996年建 ,"81,317元/平",430
2761,2室1厅 ,68.0,南北, 精装 , 中楼层(共6层) , 1994年建 ,"48,480元/平",330
2762,2室1厅 ,60.4,南, 精装 , 中楼层(共6层) , 1993年建 ,"52,127元/平",315
2763,2室1厅 ,77.0,东西, 简装 , 高楼层(共16层) , 2003年建 ,"99,637元/平",768
2764,2室1厅 ,94.3,南西, 简装 , 中楼层(共15层) , 2003年建 ,"60,976元/平",575
2765,2室1厅 ,60.7,南北, 简装 , 低楼层(共6层) , 1995年建 ,"79,065元/平",480
2766,1室1厅 ,75.5,东北, 简装 , 中楼层(共25层) , 2003年建 ,"64,171元/平",485
2767,2室1厅 ,61.1,南, 精装 , 中楼层(共6层) , 1988年建 ,"55,483元/平",339
2768,3室1厅 ,69.2,南北, 精装 , 中楼层(共5层) , 1992年建 ,"107,659元/平",745
2769,1室1厅 ,54.3,西北, 精装 , 低楼层(共18层) , 2004年建 ,"56,996元/平",310
2770,2室1厅 ,105.2,东南, 简装 , 低楼层(共20层) , 2003年建 ,"49,397元/平",520
2771,2室1厅 ,98.6,西, 精装 , 中楼层(共21层) , 2005年建 ,"111,495元/平",1100
2772,2室1厅 ,65.1,东南, 简装 , 低楼层(共18层) , 1991年建 ,"80,393元/平",524
2773,1室1厅 ,40.7,南北, 精装 , 中楼层(共6层) , 1984年建 ,"90,285元/平",368
2774,2室1厅 ,61.8,南, 精装 , 低楼层(共15层) , 1993年建 ,"109,709元/平",678
2775,2室1厅 ,43.5,东, 精装 , 中楼层(共5层) , 1973年建 ,"50,012元/平",218
2776,1室1厅 ,62.2,西, 精装 , 25层 , 2005年建 ,"72,255元/平",450
2777,2室1厅 ,100.4,东南, 精装 , 低楼层(共24层) , 2002年建 ,"102,559元/平",1030
2778,2室1厅 ,93.0,南北东, 精装 , 低楼层(共23层) , 2014年建 ,"44,366元/平",413
2779,2室1厅 ,99.0,西南北, 精装 , 高楼层(共25层) , 2007年建 ,"59,364元/平",588
2780,1室1厅 ,56.3,南北, 简装 , 顶层(共6层) , 1999年建 ,"33,340元/平",188
2781,2室1厅 ,82.2,南, 精装 , 底层(共11层) , 2012年建 ,"45,107元/平",371
2782,2室1厅 ,94.1,南北, 其他 , 中楼层(共6层) , 2005年建 ,"57,338元/平",540
2783,2室1厅 ,61.3,南北, 精装 , 底层(共6层) , 1987年建 ,"30,654元/平",188
2784,2室1厅 ,62.1,南北, 精装 , 中楼层(共6层) , 1997年建 ,"90,880元/平",565
2785,2室1厅 ,74.3,东北, 精装 , 低楼层(共14层) , 2006年建 ,"106,326元/平",790
2786,2室1厅 ,76.5,西, 其他 , 高楼层(共22层) , 2000年建 ,"59,408元/平",455
2787,3室1厅 ,141.2,西南, 简装 , 17层 , 2005年建 ,"33,272元/平",470
2788,2室1厅 ,64.1,南北, 简装 , 中楼层(共6层) , 1995年建 ,"33,053元/平",212
2789,2室2厅 ,93.7,南北, 简装 , 10层 , 2011年建 ,"39,804元/平",373
2790,2室2厅 ,93.7,南北, 简装 , 10层 , 2011年建 ,"39,804元/平",373
2791,2室1厅 ,82.7,南北, 精装 , 低楼层(共11层) , 2016年建 ,"71,282元/平",590
2792,4室2厅 ,196.6,南北, 简装 , 低楼层(共12层) , 2009年建 ,"63,572元/平",1250
2793,2室1厅 ,69.5,南, 毛坯 , 高楼层(共15层) , 2015年建 ,"33,933元/平",236
2794,3室1厅 ,80.1,西北, 简装 , 低楼层(共18层) , 1991年建 ,"106,025元/平",850
2795,3室1厅 ,70.4,南北, 精装 , 6层 , 1983年建 ,"67,434元/平",475
2796,2室1厅 ,53.1,南, 精装 , 高楼层(共6层) , 1997年建 ,"63,994元/平",340
2797,2室1厅 ,101.9,南北, 精装 , 低楼层(共20层) , 2007年建 ,"56,804元/平",579
2798,2室1厅 ,84.2,南北, 简装 , 中楼层(共18层) , 2012年建 ,"42,117元/平",355
2799,2室1厅 ,64.5,西北, 精装 , 低楼层(共6层) , 2000年建 ,"52,673元/平",340
2800,2室1厅 ,60.7,东, 精装 , 底层(共6层) , 2003年建 ,"143,305元/平",870
2801,2室1厅 ,67.8,南北, 简装 , 中楼层(共6层) , 1998年建 ,"40,660元/平",276
2802,2室1厅 ,83.2,南, 简装 , 低楼层(共18层) , 2013年建 ,"57,058元/平",475
2803,2室1厅 ,59.6,南北, 简装 , 中楼层(共7层) , 1997年建 ,"72,136元/平",430
2804,3室1厅 ,90.4,南北, 简装 , 低楼层(共14层) , 1991年建 ,"40,133元/平",363
2805,3室2厅 ,87.7,南北, 毛坯 , 中楼层(共11层) , 2021年建 ,"52,074元/平",457
2806,2室1厅 ,70.1,东, 精装 , 中楼层(共6层) , 2007年建 ,"112,665元/平",790
2807,2室1厅 ,57.0,南北, 简装 , 高楼层(共6层) , 1984年建 ,"67,438元/平",385
2808,3室1厅 ,77.1,东南西, 简装 , 中楼层(共6层) , 2006年建 ,"106,356元/平",820
2809,2室1厅 ,69.8,东南, 简装 , 低楼层(共25层) , 1994年建 ,"72,686元/平",508
2810,3室1厅 ,87.5,南北, 毛坯 , 低楼层(共6层) , 2020年建 ,"50,852元/平",445
2811,3室1厅 ,133.0,西南, 精装 , 中楼层(共24层) , 2009年建 ,"60,875元/平",810
2812,2室1厅 ,63.8,南北, 简装 , 中楼层(共6层) , 1994年建 ,"115,831元/平",739
2813,2室1厅 ,71.1,东南, 简装 , 低楼层(共28层) , 2009年建 ,"43,583元/平",310
2814,2室1厅 ,58.9,南, 简装 , 中楼层(共16层) , 2012年建 ,"51,730元/平",305
2815,2室1厅 ,80.2,南, 毛坯 , 高楼层(共27层) , 2018年建 ,"45,512元/平",365
2816,2室1厅 ,60.7,西南, 简装 , 低楼层(共18层) , 1986年建 ,"59,309元/平",360
2817,2室1厅 ,71.0,东北, 简装 , 高楼层(共28层) , 2009年建 ,"50,550元/平",359
2818,2室1厅 ,63.1,南北, 精装 , 顶层(共6层) , 1994年建 ,"44,814元/平",283
2819,2室1厅 ,65.2,南北, 简装 , 底层(共7层) , 2017年建 ,"34,462元/平",225
2820,2室1厅 ,64.9,东南西, 简装 , 高楼层(共14层) , 1991年建 ,"104,777元/平",680
2821,2室1厅 ,70.3,东南, 简装 , 高楼层(共18层) , 2010年建 ,"39,676元/平",279
2822,3室1厅 ,77.4,东南北, 简装 , 中楼层(共18层) , 1995年建 ,"59,151元/平",458
2823,4室1厅 ,119.5,东南, 精装 , 低楼层(共18层) , 1996年建 ,"113,722元/平",1360
2824,3室1厅 ,125.2,南西北, 简装 , 高楼层(共6层) , 2008年建 ,"40,333元/平",505
2825,2室1厅 ,71.6,东北, 精装 , 高楼层(共28层) , 2009年建 ,"48,883元/平",350
2826,3室1厅 ,67.8,东北, 精装 , 顶层(共18层) , 1992年建 ,"48,378元/平",328
2827,2室1厅 ,73.0,南, 精装 , 底层(共16层) , 2014年建 ,"67,799元/平",495
2828,3室1厅 ,169.2,南北, 精装 , 低楼层(共14层) , 2003年建 ,"32,920元/平",557
2829,3室1厅 ,161.7,南北, 简装 , 中楼层(共18层) , 2009年建 ,"53,781元/平",870
2830,3室2厅 ,134.8,南北, 精装 , 高楼层(共21层) , 2007年建 ,"58,235元/平",785
2831,1室1厅 ,57.1,南, 简装 , 低楼层(共10层) , 2011年建 ,"53,350元/平",305
2832,1室1厅 ,43.7,南, 简装 , 高楼层(共14层) , 1987年建 ,"80,092元/平",350
2833,2室1厅 ,92.2,南北, 精装 , 低楼层(共9层) , 2013年建 ,"37,415元/平",345
2834,5室2厅 ,286.4,东南西, 精装 , 高楼层(共16层) , 1996年建 ,"50,624元/平",1450
2835,3室2厅 ,126.0,南北, 精装 , 高楼层(共25层) , 2007年建 ,"110,274元/平",1390
2836,1室1厅 ,46.1,南, 精装 , 底层(共4层) , 2004年建 ,"68,414元/平",316
2837,1室1厅 ,70.3,南, 精装 , 13层 , 2016年建 ,"46,889元/平",330
2838,4室3厅 ,328.8,南北, 毛坯 , 2层  , 板楼 ,"19,404元/平",638
2839,1室0厅 ,52.2,东北, 精装 , 中楼层(共8层) , 2006年建 ,"80,399元/平",420
2840,4室2厅 ,187.2,南北, 精装 , 中楼层(共18层) , 2018年建 ,"114,839元/平",2150
2841,6室3厅 ,455.9,南北, 精装 , 高楼层(共10层) , 2013年建 ,"85,531元/平",3900
2842,4室2厅 ,223.9,南北, 毛坯 , 底层(共3层) , 2010年建 ,"30,812元/平",690
2843,1室0厅 ,40.2,南, 精装 , 中楼层(共10层) , 2003年建 ,"68,357元/平",275
2844,4室1厅 ,179.1,南北, 简装 , 中楼层(共4层) , 2004年建 ,"45,767元/平",820
2845,2室1厅 ,57.1,南北, 简装 , 中楼层(共6层) , 1991年建 ,"36,033元/平",206
2846,3室2厅 ,135.8,东西北, 简装 , 3层 , 1997年建 ,"36,809元/平",500
2847,1室0厅 ,46.6,北, 精装 , 低楼层(共20层) , 2006年建 ,"71,827元/平",335
2848,6室3厅 ,249.9,南北, 精装 , 3层 , 2012年建 ,"38,007元/平",950
2849,6室2厅 ,200.1,南北, 简装 , 高楼层(共7层) , 2002年建 ,"34,928元/平",699
2850,1室0厅 ,57.1,南, 简装 , 中楼层(共22层) , 2015年建 ,"27,127元/平",155
2851,1室1厅 ,48.6,东, 简装 , 中楼层(共17层) , 2004年建 ,"82,443元/平",401
2852,2室1厅 ,95.2,西南, 简装 , 中楼层(共16层) , 2012年建 ,"118,611元/平",1130
2853,1室1厅 ,98.4,西南, 简装 , 低楼层(共31层) , 2009年建 ,"63,986元/平",630
2854,1室1厅 ,40.9,南, 简装 , 高楼层(共6层) , 1990年建 ,"49,389元/平",202
2855,2室1厅 ,59.4,南北, 简装 , 中楼层(共6层) , 1991年建 ,"48,132元/平",286
2856,1室1厅 ,60.2,西北, 精装 , 顶层(共12层) , 2006年建 ,"61,795元/平",372
2857,2室1厅 ,97.3,南北, 精装 , 中楼层(共6层) , 2005年建 ,"46,211元/平",450
2858,2室1厅 ,100.8,东北, 简装 , 中楼层(共16层) , 2001年建 ,"53,545元/平",540
2859,2室1厅 ,51.3,东, 精装 , 顶层(共6层) , 1980年建 ,"101,150元/平",519
2860,1室1厅 ,40.6,东, 简装 , 底层(共6层) , 1992年建 ,"53,875元/平",219
2861,1室1厅 ,69.5,东北, 精装 , 低楼层(共28层) , 2008年建 ,"37,101元/平",258
2862,2室1厅 ,65.1,西南, 精装 , 顶层(共18层) , 1997年建 ,"88,326元/平",575
2863,2室1厅 ,88.3,南北, 简装 , 中楼层(共18层) , 2004年建 ,"69,634元/平",615
2864,2室1厅 ,72.7,南, 简装 , 高楼层(共34层) , 2015年建 ,"52,118元/平",379
2865,2室1厅 ,90.9,南北, 精装 , 顶层(共6层) , 2003年建 ,"26,267元/平",239
2866,2室1厅 ,62.1,西, 简装 , 16层 , 2009年建 ,"64,169元/平",399
2867,2室1厅 ,58.4,西南, 精装 , 低楼层(共13层) , 1982年建 ,"102,240元/平",598
2868,2室1厅 ,58.3,北, 简装 , 中楼层(共5层) , 1960年建 ,"33,910元/平",198
2869,1室1厅 ,43.1,南北, 简装 , 低楼层(共12层) , 1992年建 ,"77,727元/平",335
2870,1室1厅 ,48.7,东南, 简装 , 中楼层(共6层) , 1991年建 ,"76,971元/平",375
2871,2室1厅 ,73.8,东南, 简装 , 中楼层(共25层) , 1998年建 ,"79,204元/平",585
2872,1室1厅 ,73.7,东南, 精装 , 顶层(共25层) , 2003年建 ,"97,601元/平",720
2873,1室1厅 ,71.1,南, 精装 , 18层 , 2008年建 ,"94,234元/平",670
2874,1室1厅 ,57.1,南, 简装 , 低楼层(共7层) , 1999年建 ,"47,037元/平",269
2875,2室1厅 ,68.8,东北, 精装 , 中楼层(共25层) , 2008年建 ,"31,241元/平",215
2876,2室1厅 ,55.2,南, 简装 , 中楼层(共5层) , 1985年建 ,"90,498元/平",500
2877,2室1厅 ,65.0,南, 简装 , 底层(共18层) , 1992年建 ,"78,130元/平",508
2878,1室1厅 ,47.9,南, 简装 , 高楼层(共6层) , 1995年建 ,"68,880元/平",330
2879,2室1厅 ,83.5,南, 毛坯 , 低楼层(共24层) , 2013年建 ,"41,647元/平",348
2880,1室1厅 ,61.1,南北, 精装 , 顶层(共6层) , 2012年建 ,"20,922元/平",128
2881,2室2厅 ,86.3,南, 简装 , 顶层(共15层) , 2010年建 ,"36,240元/平",313
2882,1室1厅 ,42.2,南, 简装 , 中楼层(共6层) , 1980年建 ,"144,550元/平",610
2883,1室1厅 ,58.1,南北, 简装 , 底层(共6层) , 1991年建 ,"35,254元/平",205
2884,2室1厅 ,50.5,南, 简装 , 中楼层(共6层) , 1977年建 ,"60,103元/平",304
2885,2室1厅 ,93.7,南北, 精装 , 低楼层(共11层) , 2010年建 ,"40,227元/平",377
2886,2室1厅 ,75.5,北南, 简装 , 中楼层(共11层) , 2004年建 ,"66,067元/平",499
2887,2室1厅 ,79.3,南, 精装 , 26层 , 2015年建 ,"83,029元/平",659
2888,2室1厅 ,88.4,南北, 精装 , 中楼层(共12层) , 2012年建 ,"31,894元/平",282
2889,2室1厅 ,96.0,南北, 简装 , 中楼层(共6层) , 2003年建 ,"49,870元/平",479
2890,1室1厅 ,72.5,西, 精装 , 高楼层(共32层) , 2003年建 ,"75,852元/平",550
2891,2室1厅 ,51.3,西南, 精装 , 顶层(共12层) , 1987年建 ,"75,230元/平",386
2892,2室1厅 ,56.4,东南西北, 简装 , 6层 , 1990年建 ,"65,603元/平",370
2893,1室1厅 ,54.2,南, 精装 , 顶层(共6层) , 2005年建 ,"61,763元/平",335
2894,2室1厅 ,83.7,南北, 精装 , 高楼层(共6层) , 2003年建 ,"41,180元/平",345
2895,2室1厅 ,61.3,南, 精装 , 顶层(共16层) , 1986年建 ,"81,377元/平",499
2896,1室1厅 ,61.6,东南西, 简装 , 中楼层(共18层) , 2015年建 ,"70,108元/平",432
2897,2室1厅 ,84.3,南, 精装 , 中楼层(共18层) , 2012年建 ,"41,949元/平",354
2898,2室1厅 ,86.1,南北, 精装 , 底层(共6层) , 2008年建 ,"37,730元/平",325
2899,2室1厅 ,75.1,南北, 简装 , 中楼层(共6层) , 1998年建 ,"30,082元/平",226
2900,2室1厅 ,73.2,南北, 精装 , 中楼层(共5层) , 2004年建 ,"30,312元/平",222
2901,2室1厅 ,54.8,南, 精装 , 顶层(共6层) , 1985年建 ,"78,171元/平",429
2902,1室1厅 ,55.5,东南, 精装 , 高楼层(共22层) , 2005年建 ,"46,667元/平",259
2903,2室1厅 ,87.7,东南, 简装 , 顶层(共18层) , 2005年建 ,"58,710元/平",515
2904,2室1厅 ,73.8,东北, 精装 , 25层 , 2002年建 ,"103,659元/平",765
2905,1室1厅 ,72.0,西, 简装 , 高楼层(共16层) , 2007年建 ,"45,537元/平",328
2906,2室1厅 ,67.9,南北, 精装 , 中楼层(共6层) , 1995年建 ,"101,621元/平",690
2907,2室1厅 ,90.8,西南, 简装 , 20层 , 2000年建 ,"35,766元/平",325
2908,1室1厅 ,48.3,东南, 简装 , 顶层(共20层) , 2000年建 ,"57,888元/平",280
2909,2室2厅 ,94.9,南北, 简装 , 高楼层(共6层) , 2003年建 ,"42,018元/平",399
2910,1室1厅 ,47.8,西南, 精装 , 中楼层(共24层) , 1987年建 ,"58,578元/平",280
2911,2室1厅 ,62.1,东, 简装 , 16层 , 2009年建 ,"64,330元/平",400
2912,1室1厅 ,59.8,西, 简装 , 低楼层(共16层) , 2015年建 ,"32,560元/平",195
2913,2室1厅 ,68.6,东北, 精装 , 低楼层(共14层) , 1983年建 ,"57,581元/平",395
2914,2室1厅 ,85.5,南, 精装 , 24层 , 2012年建 ,"58,239元/平",498
2915,1室1厅 ,59.8,南北, 简装 , 中楼层(共6层) , 1994年建 ,"35,088元/平",210
2916,1室1厅 ,59.1,南, 简装 , 中楼层(共6层) , 2005年建 ,"63,884元/平",378
2917,1室1厅 ,44.2,东西, 精装 , 中楼层(共5层) , 1993年建 ,"51,561元/平",228
